nearc4,educ,black,smsa,south,married,exper,lwage
1,12,0,1,0,1.0,15,6.484635
1,16,0,1,1,6.0,4,6.563856
1,14,1,1,1,6.0,6,6.23637
1,12,0,1,1,1.0,16,6.437752
1,14,0,1,1,6.0,5,6.131227
1,14,0,1,1,4.0,13,6.437752
1,12,1,1,1,6.0,10,6.35437
1,12,1,1,1,1.0,7,6.214608
1,13,1,1,0,6.0,8,6.025866
1,13,1,1,0,6.0,7,6.154858
1,12,1,1,1,1.0,11,6.253829
1,13,1,1,0,1.0,8,6.620073
1,12,1,1,1,1.0,7,6.194406
1,18,1,1,0,1.0,7,6.052089
1,12,1,1,1,1.0,14,6.282267
0,13,0,1,1,1.0,7,6.613384
0,12,0,1,1,1.0,6,5.991465
0,12,0,1,1,1.0,10,5.768321
0,17,0,1,1,1.0,6,6.40688
0,11,0,1,1,1.0,7,6.33328
0,12,1,1,1,1.0,9,5.783825
0,13,0,1,1,1.0,10,6.710523
0,12,0,1,1,1.0,14,6.697034
0,12,0,1,1,4.0,8,5.924256
0,12,0,1,1,1.0,14,5.703783
1,12,0,1,1,1.0,11,6.428105
1,18,0,0,1,1.0,8,6.463029
1,12,0,1,1,1.0,13,6.371612
1,12,0,1,1,1.0,12,6.375025
1,12,1,1,1,1.0,6,6.278522
1,12,1,1,1,6.0,12,5.783825
1,13,1,1,1,1.0,7,6.484635
1,13,1,1,1,1.0,6,6.424869
1,12,1,1,1,1.0,6,6.400258
1,16,1,1,1,5.0,4,6.309918
1,16,1,1,1,1.0,3,6.530878
1,10,1,1,1,1.0,14,6.437752
1,11,1,1,1,1.0,14,6.086775
1,6,1,1,1,6.0,21,5.030438
1,10,1,1,1,1.0,11,6.388561
1,11,1,1,1,1.0,10,6.135565
1,11,1,1,1,6.0,9,5.703783
1,10,1,1,1,1.0,15,6.214608
1,10,1,1,1,1.0,13,6.001415
1,10,1,1,1,1.0,16,5.616771
1,8,1,0,1,1.0,18,5.991465
1,18,0,0,1,1.0,4,6.39693
1,13,0,0,1,1.0,8,6.357842
1,12,0,0,1,1.0,9,5.926926
1,12,0,0,1,1.0,8,5.717028
1,12,1,0,1,1.0,10,5.641907
1,14,1,0,1,4.0,8,5.616771
1,12,0,0,1,1.0,7,6.453625
1,18,1,1,0,6.0,1,6.566672
1,13,1,1,0,1.0,9,6.865891
1,16,1,0,1,1.0,7,6.463029
1,13,0,0,1,1.0,5,6.095825
1,9,1,1,1,1.0,19,5.459586
1,15,1,1,1,6.0,4,6.163315
1,12,1,0,1,6.0,8,5.529429
1,14,0,1,1,1.0,7,6.453625
1,13,1,0,1,1.0,7,5.966147
1,9,1,0,1,1.0,18,6.023448
1,11,1,1,0,1.0,12,5.991465
1,8,1,0,1,1.0,11,5.662961
1,12,1,1,1,6.0,7,5.886104
1,12,0,0,1,1.0,14,6.511745
0,10,1,1,1,6.0,18,5.97381
0,16,1,1,1,1.0,4,6.357842
0,11,1,1,1,6.0,9,5.236442
0,5,1,1,1,6.0,16,5.652489
0,9,1,1,1,4.0,19,5.926926
0,17,0,1,1,1.0,7,6.64639
0,17,0,1,0,1.0,3,6.324359
0,18,0,1,0,6.0,4,7.474772
0,12,0,1,1,4.0,16,6.543912
0,10,0,0,0,1.0,8,6.192362
0,12,0,1,1,6.0,6,6.232448
0,12,0,0,1,4.0,15,6.706862
0,7,0,0,1,1.0,17,5.616771
0,12,0,0,1,1.0,12,6.39693
1,13,0,1,1,1.0,6,6.357842
1,14,0,1,1,1.0,4,5.438079
1,11,0,1,0,1.0,9,6.228511
1,12,0,1,1,1.0,8,6.40688
1,12,0,1,1,1.0,6,6.700731
1,10,0,1,1,4.0,9,5.652489
1,16,0,1,1,1.0,9,6.973543
1,14,0,1,1,1.0,12,7.399398
1,16,0,0,1,1.0,8,6.756932
1,14,0,1,1,1.0,6,6.628041
1,15,0,1,1,1.0,4,6.620073
1,12,0,1,1,1.0,14,6.082219
1,12,0,1,1,1.0,15,7.008505
1,17,1,1,1,4.0,7,5.673323
1,12,1,1,0,1.0,8,5.805135
1,13,0,0,1,1.0,7,6.033086
1,13,0,1,1,1.0,11,6.437752
1,12,0,0,1,1.0,9,6.135565
1,8,0,0,1,1.0,20,5.521461
1,18,0,0,0,1.0,6,6.253829
1,14,0,1,1,6.0,8,5.010635
1,14,0,1,0,1.0,5,5.991465
1,18,0,0,0,1.0,5,5.953243
1,15,0,1,0,1.0,13,6.357842
1,18,0,1,0,1.0,10,6.287858
1,17,0,1,0,6.0,5,6.685861
1,17,0,1,0,6.0,1,6.214608
1,13,0,1,0,1.0,10,6.795706
1,14,0,1,0,1.0,7,6.437752
1,14,0,0,0,6.0,8,5.777652
1,12,0,1,0,1.0,14,6.357842
1,12,0,1,0,1.0,7,6.056784
1,10,0,1,0,1.0,15,5.484797
1,17,0,1,0,1.0,5,6.630683
1,16,0,1,0,1.0,10,7.590347
1,12,0,1,0,1.0,14,6.543912
1,16,0,1,0,1.0,4,6.196444
1,16,0,1,0,6.0,2,6.336826
1,10,0,1,0,6.0,14,5.828946
1,13,0,1,0,4.0,8,5.697093
1,13,0,1,0,5.0,6,5.7301
1,13,0,1,0,1.0,5,7.000334
1,11,0,1,0,1.0,7,6.023448
1,12,0,1,0,1.0,15,6.40688
1,12,0,1,0,6.0,7,6.214608
1,15,0,1,0,6.0,4,6.378426
1,13,0,1,0,1.0,9,6.437752
1,10,0,1,0,1.0,9,5.966147
1,14,0,1,0,1.0,11,6.09357
1,13,0,1,0,1.0,7,6.561031
1,16,0,1,0,1.0,5,6.656726
1,12,1,1,0,6.0,10,6.234411
1,17,0,1,0,1.0,2,6.09131
1,13,0,1,0,1.0,7,5.991465
1,18,0,1,0,1.0,4,7.150702
1,12,1,1,0,1.0,8,6.003887
1,12,1,1,0,5.0,10,6.511745
1,10,1,1,0,6.0,11,5.634789
1,10,1,1,0,6.0,8,5.857933
1,18,0,1,0,1.0,6,7.602401
1,16,0,1,0,6.0,4,6.645091
1,16,0,1,0,4.0,7,6.763885
1,15,0,1,0,1.0,11,6.779922
1,12,0,1,0,6.0,8,6.309918
1,14,0,1,0,1.0,8,6.413459
1,13,0,1,0,1.0,6,6.357842
1,12,1,1,0,6.0,7,4.997212
1,16,0,1,0,6.0,7,6.71417
1,14,0,1,0,1.0,6,6.55108
1,18,0,1,0,6.0,3,6.620073
1,17,0,0,0,1.0,11,6.55108
1,18,0,1,0,1.0,8,6.539586
1,11,1,1,0,2.0,10,5.7301
1,17,0,0,0,6.0,8,6.76273
1,14,1,1,0,1.0,4,6.54103
1,11,1,1,0,,7,6.684612
1,14,1,1,0,1.0,12,6.511745
1,14,0,1,1,1.0,5,6.244167
1,16,0,1,0,1.0,9,6.568078
1,13,0,1,0,1.0,6,6.739336
1,14,0,1,0,6.0,5,6.785588
1,14,0,1,0,1.0,7,6.54103
1,12,0,1,0,1.0,16,6.746412
1,12,0,1,0,1.0,11,6.603944
1,14,0,1,0,6.0,5,6.175867
1,16,0,1,0,1.0,8,6.678342
1,13,0,0,0,4.0,13,6.361302
1,12,0,1,0,4.0,16,6.767343
1,16,0,1,0,6.0,5,6.357842
1,17,0,1,0,1.0,10,7.233455
1,14,0,1,0,1.0,11,7.379632
1,12,1,1,0,1.0,12,6.514713
1,18,0,1,0,6.0,8,6.135565
1,12,0,1,0,1.0,11,6.496775
1,12,0,1,0,6.0,6,6.739336
1,12,0,0,0,1.0,15,6.487684
1,15,0,1,0,4.0,6,7.090077
1,13,0,1,0,1.0,14,6.64639
1,12,1,1,0,1.0,9,5.521461
1,12,0,1,0,6.0,6,5.83773
1,12,0,1,0,4.0,16,7.65681
1,18,0,1,0,1.0,3,6.936343
1,12,0,1,0,4.0,7,6.569481
1,10,0,1,0,1.0,12,6.388561
1,15,0,1,1,1.0,11,6.725034
1,15,0,1,0,6.0,7,5.991465
1,14,1,1,0,1.0,11,6.580639
1,12,1,1,0,1.0,13,5.117994
1,14,0,1,0,1.0,7,6.146329
1,18,0,1,0,4.0,3,6.466145
1,13,0,1,0,1.0,15,6.39693
1,12,0,1,0,5.0,6,5.991465
1,13,0,1,0,5.0,5,6.907755
1,14,0,1,0,1.0,8,6.50129
1,16,0,1,0,1.0,2,6.315358
1,14,0,1,0,4.0,8,6.665684
1,15,0,1,0,1.0,7,6.50279
1,10,0,1,0,6.0,9,5.703783
1,16,0,1,0,1.0,8,6.546785
1,14,0,0,0,1.0,13,6.082219
1,13,0,1,0,1.0,6,6.529419
1,14,0,1,0,1.0,6,6.025866
1,12,0,1,0,1.0,7,6.621406
1,13,0,1,0,6.0,7,5.442418
1,16,0,1,0,1.0,7,6.224558
1,16,0,0,0,1.0,8,6.39693
1,18,0,1,0,1.0,9,7.177019
1,18,0,1,0,1.0,8,6.964136
1,15,0,1,0,1.0,11,6.440947
1,16,0,1,0,1.0,11,6.956545
1,18,0,0,0,1.0,8,6.890609
1,18,0,1,0,1.0,10,7.156177
1,12,0,1,0,1.0,8,6.706862
1,17,0,1,0,6.0,1,6.214608
1,12,0,1,0,4.0,14,6.579251
1,12,0,1,0,4.0,11,6.287858
1,17,0,0,0,1.0,11,6.84375
1,11,0,1,0,1.0,8,5.703783
1,11,0,0,0,1.0,15,6.660575
1,8,0,0,0,4.0,20,6.476973
1,18,0,1,0,1.0,5,6.903747
1,17,0,1,0,1.0,5,6.36647
1,16,0,1,0,1.0,4,5.442418
1,16,0,0,0,1.0,3,6.289716
1,15,1,1,0,1.0,13,6.44254
1,12,1,1,0,1.0,10,6.51323
1,16,0,1,0,1.0,5,5.442418
1,18,0,1,0,1.0,5,6.57368
1,13,0,1,0,6.0,5,5.655992
1,15,0,1,0,1.0,5,6.214608
1,16,0,1,0,6.0,5,5.743003
1,11,0,1,0,6.0,8,5.298317
1,16,0,1,0,1.0,11,7.008505
1,12,0,1,0,1.0,11,6.368187
1,16,0,1,0,6.0,8,6.001415
1,13,0,1,0,1.0,6,6.426488
1,16,0,1,0,1.0,5,5.624018
1,17,0,1,1,1.0,2,6.869014
1,15,0,1,0,1.0,9,6.539586
1,12,0,1,0,1.0,10,6.33328
1,8,0,1,0,1.0,19,7.197435
1,14,0,1,0,1.0,11,6.511745
1,16,0,0,0,1.0,10,6.75227
1,16,0,1,0,6.0,10,5.560682
1,15,0,1,0,1.0,7,6.35437
1,13,0,1,0,1.0,5,6.439351
1,12,0,1,0,1.0,14,7.274479
1,14,0,0,0,1.0,8,5.817111
1,12,0,1,0,1.0,9,6.357842
1,13,0,1,0,1.0,5,6.173786
1,15,0,1,0,1.0,7,5.521461
1,11,0,1,0,1.0,7,6.1717
1,15,0,1,0,1.0,13,6.945051
1,18,0,1,0,1.0,9,6.993933
1,18,0,1,0,1.0,2,6.135565
1,12,0,0,0,1.0,14,6.437752
1,16,0,1,0,1.0,3,6.705639
1,14,0,1,0,1.0,8,5.888878
1,12,0,1,0,1.0,9,5.768321
1,16,0,1,0,4.0,10,5.849325
0,12,0,1,0,4.0,12,6.758094
0,10,0,1,0,1.0,10,5.641907
0,12,0,1,0,5.0,6,6.549651
0,12,0,1,0,1.0,6,6.421622
0,11,0,0,0,6.0,8,6.070738
1,16,0,1,0,6.0,3,6.280396
1,16,0,1,0,6.0,4,6.437752
1,18,0,1,0,4.0,2,6.357842
1,12,0,1,0,6.0,6,6.736967
1,16,0,1,0,1.0,4,6.001415
1,15,0,1,0,1.0,11,6.315358
1,18,0,1,0,1.0,7,6.921658
1,16,0,1,0,6.0,7,5.783825
1,15,0,1,0,1.0,9,6.647688
1,14,0,1,0,1.0,4,6.55108
1,17,0,1,0,6.0,1,6.306275
1,16,0,1,0,6.0,4,6.437752
1,16,0,1,0,1.0,6,6.814543
1,12,0,1,0,1.0,15,6.613384
1,12,0,0,0,1.0,6,6.51323
0,16,0,0,0,1.0,6,6.705639
1,15,0,1,0,1.0,4,6.64639
1,15,0,1,0,1.0,6,6.588926
1,12,0,1,0,1.0,6,6.50129
1,14,0,1,0,1.0,7,6.533789
1,14,0,1,0,6.0,6,6.327937
1,16,0,1,0,1.0,6,6.214608
1,14,0,1,0,6.0,8,6.507277
1,12,0,1,0,1.0,16,6.869014
1,16,0,1,0,1.0,6,6.58755
1,16,0,1,0,1.0,11,6.869014
1,17,0,1,0,1.0,10,6.421622
1,13,0,1,0,1.0,13,7.05099
1,13,0,1,0,1.0,10,6.514713
1,12,0,1,0,1.0,8,6.045005
1,12,0,1,0,6.0,7,6.968851
1,18,0,1,0,6.0,9,7.069024
1,15,0,1,0,1.0,6,6.747587
1,12,0,1,0,1.0,6,6.413459
1,18,0,1,0,1.0,9,6.047372
1,12,0,1,0,1.0,11,7.090077
1,14,0,1,0,1.0,14,6.936343
1,14,0,1,0,4.0,8,6.309918
1,15,0,1,0,6.0,10,6.685861
1,12,0,1,0,1.0,13,6.297109
1,9,0,1,0,3.0,16,5.857933
1,14,0,1,0,4.0,12,6.620073
1,14,0,1,0,1.0,14,6.109248
1,14,0,1,0,6.0,4,6.39693
1,12,0,1,0,5.0,15,6.751101
1,14,0,1,0,1.0,6,6.590301
1,12,0,1,0,4.0,16,6.54103
1,10,0,1,0,4.0,11,6.932448
1,14,0,1,0,1.0,8,7.05099
1,16,0,1,0,1.0,10,6.890609
1,15,0,1,0,4.0,13,6.588926
1,14,0,1,0,1.0,14,6.282267
1,12,0,1,0,1.0,7,6.276643
1,13,0,1,0,6.0,7,5.666427
1,17,0,1,0,6.0,3,5.746203
1,13,0,1,0,6.0,5,6.001415
1,18,0,1,0,1.0,6,7.003066
1,12,0,1,0,1.0,9,6.49224
1,12,0,1,0,1.0,14,6.070738
1,17,0,1,1,5.0,4,5.991465
1,15,0,1,0,6.0,5,5.572154
1,13,0,1,0,1.0,15,5.991465
1,16,0,0,0,1.0,12,6.357842
1,12,0,1,0,6.0,6,6.070738
1,17,0,1,0,1.0,2,6.152733
1,17,0,1,0,1.0,2,5.541264
1,12,0,0,0,1.0,8,6.437752
1,13,0,1,0,6.0,15,6.507277
1,12,0,1,0,1.0,12,6.955593
1,17,0,1,0,1.0,11,7.520776
1,15,0,1,0,1.0,12,6.645091
1,11,1,1,0,1.0,17,6.533789
1,15,0,1,0,1.0,3,6.476973
1,16,0,0,0,1.0,4,6.1717
0,16,0,0,0,1.0,2,5.831882
0,14,0,1,0,1.0,12,6.809039
0,12,0,0,0,5.0,15,5.860786
0,12,0,1,0,1.0,11,6.652863
0,12,0,1,0,1.0,8,6.55108
0,16,0,0,0,1.0,4,6.383507
0,12,0,0,0,,6,6.60665
0,12,0,0,0,1.0,9,6.278522
0,16,0,1,0,6.0,3,6.033086
0,18,0,1,0,1.0,10,7.239933
0,12,0,0,0,1.0,16,6.306275
1,11,0,0,0,1.0,7,6.487684
1,12,0,0,0,1.0,7,6.349139
1,13,0,0,0,1.0,10,6.436151
1,16,0,1,0,1.0,9,6.09131
1,15,0,0,0,1.0,6,6.357842
1,13,0,0,0,1.0,8,6.291569
1,15,0,0,0,6.0,9,6.734591
0,14,0,1,0,6.0,9,6.584791
0,13,0,1,0,1.0,7,6.322565
0,13,0,0,0,1.0,5,5.811141
0,15,0,1,1,6.0,3,6.234411
0,12,0,1,0,1.0,13,6.357842
0,12,0,1,0,1.0,11,6.23637
1,15,0,1,0,1.0,4,5.739793
1,12,0,1,0,1.0,16,6.357842
1,12,0,1,0,1.0,16,6.507277
1,12,0,1,0,1.0,9,6.447306
1,16,0,1,0,4.0,3,6.50129
1,14,0,1,0,1.0,7,5.991465
1,11,0,0,0,1.0,7,5.393628
1,13,0,1,0,1.0,11,6.357842
1,13,0,1,0,4.0,10,6.047372
1,16,0,1,0,1.0,5,6.472346
1,15,0,1,0,6.0,7,5.843544
1,16,0,1,1,6.0,3,6.733402
1,15,0,1,0,1.0,4,6.437752
1,9,0,1,0,1.0,15,6.907755
1,16,0,1,0,1.0,9,6.823286
1,12,0,1,0,1.0,13,6.593045
1,12,0,1,1,5.0,6,6.104793
1,14,0,1,0,1.0,9,6.180017
1,12,0,1,0,6.0,7,6.018593
1,14,0,1,0,1.0,10,6.785588
0,14,0,1,0,,7,5.857933
0,17,0,0,0,1.0,4,6.214608
0,15,0,1,0,1.0,12,6.597146
0,13,0,1,0,6.0,11,6.12905
0,16,0,1,0,1.0,6,6.580639
0,15,0,1,1,1.0,11,6.549651
0,14,0,1,0,1.0,10,6.665684
0,16,0,1,0,1.0,7,6.829794
0,14,0,1,0,5.0,6,6.107023
0,15,0,0,0,1.0,3,5.783825
0,13,0,0,0,1.0,13,6.526495
0,16,0,1,0,1.0,10,6.257668
0,18,0,1,0,1.0,4,6.152733
0,12,0,0,0,1.0,16,6.293419
0,14,0,0,0,1.0,9,6.747587
0,12,0,0,0,1.0,12,5.991465
0,18,0,0,0,6.0,3,6.304449
0,16,0,0,0,6.0,10,6.357842
0,11,0,0,0,1.0,7,5.703783
0,16,0,0,0,1.0,10,6.973543
0,12,0,0,0,1.0,14,6.580639
0,17,0,1,0,4.0,8,6.511745
0,17,0,1,1,1.0,4,6.605298
0,12,0,1,0,6.0,8,7.298445
0,17,0,0,0,6.0,4,6.774224
0,12,0,0,0,1.0,15,6.802395
0,13,0,0,0,1.0,12,6.685861
0,13,0,0,0,1.0,7,6.309918
0,10,0,0,0,1.0,18,6.35437
0,12,0,0,0,1.0,9,6.291569
0,16,0,1,0,1.0,10,6.672033
0,14,0,0,0,1.0,8,6.54103
0,16,0,0,0,4.0,4,5.521461
0,17,0,1,0,1.0,1,6.033086
0,9,0,0,0,1.0,17,6.453625
0,12,0,1,0,5.0,14,6.023448
0,12,0,0,0,1.0,7,5.703783
0,17,0,1,0,1.0,3,6.340359
0,16,0,0,0,1.0,10,6.463029
0,13,0,0,0,1.0,10,5.874931
0,12,0,0,0,1.0,15,5.991465
0,12,0,0,0,1.0,13,6.023448
0,14,0,0,0,1.0,13,6.274762
0,16,0,0,0,1.0,7,6.453625
0,14,0,0,0,1.0,7,4.969813
0,14,0,0,0,1.0,11,6.309918
0,12,0,0,0,6.0,14,6.186209
0,17,0,1,0,1.0,8,6.393591
0,14,0,1,1,1.0,6,6.135565
0,16,0,0,0,1.0,4,6.699501
0,12,0,0,0,1.0,7,6.437752
0,12,0,0,0,1.0,13,6.949856
0,16,0,1,0,6.0,5,6.684612
0,16,0,1,0,1.0,5,6.699501
0,17,0,1,0,6.0,3,6.070738
0,17,0,1,0,1.0,5,6.621406
0,14,0,1,0,6.0,6,5.68358
1,12,0,1,0,1.0,7,6.056784
1,12,0,1,0,1.0,15,6.55108
1,16,0,1,0,1.0,3,5.648974
1,14,0,0,0,1.0,7,6.295266
1,12,0,1,0,1.0,7,6.173786
1,16,0,1,0,1.0,4,5.934894
1,16,0,1,0,1.0,8,6.230482
1,12,0,1,0,1.0,7,6.214608
1,12,0,1,0,1.0,15,6.583409
1,12,0,0,0,6.0,7,5.393628
1,15,0,0,0,5.0,3,6.163315
1,13,0,1,0,1.0,7,7.091742
1,13,0,0,0,6.0,5,5.991465
1,16,0,1,0,6.0,7,6.398595
1,12,0,0,0,5.0,11,6.175867
1,16,0,0,0,1.0,11,6.55108
1,12,0,1,1,1.0,9,6.645091
1,14,0,1,1,1.0,5,6.270988
1,16,0,1,1,1.0,8,6.109248
1,10,0,1,1,1.0,18,6.33328
1,13,0,1,1,1.0,13,6.475433
1,8,0,1,1,1.0,18,6.152733
1,16,0,1,1,6.0,2,5.616771
1,16,0,1,1,1.0,11,6.577861
1,12,0,1,1,1.0,15,6.986567
1,16,0,1,1,1.0,12,6.511745
0,18,0,0,1,1.0,0,5.857933
0,14,1,1,1,1.0,8,6.645091
0,12,1,0,1,1.0,8,6.476973
0,9,0,0,1,1.0,15,6.621406
0,10,0,0,1,1.0,11,5.874931
0,9,0,0,1,1.0,9,5.521461
0,12,0,0,1,6.0,10,5.993961
0,11,0,0,1,1.0,8,6.052089
0,9,0,0,1,1.0,10,5.659482
0,13,1,0,1,1.0,7,5.733341
0,14,1,1,0,1.0,4,6.359574
0,16,1,0,1,1.0,8,6.082219
0,12,0,0,1,1.0,13,6.109248
0,17,0,1,1,1.0,5,5.153292
0,16,1,1,0,1.0,5,6.270988
0,12,1,0,1,5.0,12,6.177944
0,12,1,1,0,1.0,9,6.725034
0,12,1,0,1,6.0,16,5.560682
0,12,1,0,1,6.0,7,5.631212
0,13,1,0,1,1.0,6,5.857933
0,11,0,0,1,1.0,7,4.976734
0,10,1,0,1,1.0,11,5.438079
0,15,1,1,0,5.0,3,6.109248
0,16,0,1,1,6.0,3,5.953243
0,17,0,1,1,1.0,11,6.705639
0,16,0,0,1,1.0,8,6.869014
0,13,0,0,1,1.0,9,6.011267
0,16,0,1,1,6.0,3,6.265301
0,13,0,1,0,1.0,5,6.359574
0,14,0,0,1,1.0,8,6.429719
1,12,0,1,1,6.0,7,5.438079
1,11,1,1,1,1.0,13,6.363028
1,18,0,1,1,6.0,8,7.051856
1,12,1,1,1,1.0,10,5.940171
1,16,1,1,1,6.0,5,6.423247
1,12,1,1,1,1.0,10,6.109248
1,12,1,1,1,1.0,7,6.052089
1,12,1,1,1,1.0,10,6.214608
1,12,0,1,1,1.0,7,6.569481
1,12,0,1,1,1.0,7,6.620073
1,15,0,1,1,1.0,3,5.777652
1,13,0,1,1,1.0,9,6.945051
1,16,0,1,1,1.0,3,6.196444
1,13,0,1,1,6.0,10,6.263398
1,11,1,1,1,1.0,12,5.961005
1,10,1,1,1,1.0,10,6.131227
1,15,1,1,1,6.0,3,5.991465
1,15,1,1,1,1.0,6,6.602588
1,14,1,1,1,5.0,6,6.395262
0,18,1,0,1,4.0,9,7.030858
1,14,1,1,1,6.0,5,6.398595
1,10,1,1,1,6.0,10,5.697093
1,12,1,1,1,6.0,9,5.459586
1,13,1,1,1,1.0,6,5.393628
1,8,1,1,1,1.0,12,6.546785
1,9,1,1,1,6.0,9,6.295266
1,12,1,1,1,6.0,7,5.521461
1,16,0,1,1,4.0,4,5.991465
1,15,0,1,1,6.0,10,6.047372
1,12,0,1,1,6.0,7,5.669881
1,10,1,1,1,6.0,17,5.509388
1,13,1,1,1,1.0,7,5.940171
1,12,0,1,1,1.0,6,6.486161
1,12,0,1,1,1.0,14,6.566672
1,14,0,1,1,6.0,9,6.175867
1,16,0,1,1,1.0,3,6.463029
1,12,0,1,1,5.0,14,6.390241
1,7,0,1,1,1.0,18,6.359574
0,16,0,1,1,1.0,8,6.519147
0,16,0,1,1,1.0,10,7.338238
0,12,0,1,1,1.0,15,6.756932
0,18,0,1,1,6.0,8,6.280396
0,12,0,1,1,1.0,9,5.7301
0,14,0,0,1,1.0,9,6.39693
0,8,0,0,1,1.0,17,6.437752
0,13,0,1,1,1.0,10,6.291569
0,13,0,0,1,1.0,8,5.840641
0,12,0,0,1,1.0,7,6.214608
0,11,1,1,0,1.0,9,5.768321
0,18,1,0,1,1.0,3,5.934894
0,15,1,0,1,6.0,4,5.236442
0,9,1,0,1,5.0,18,5.123964
0,2,1,0,1,6.0,17,5.521461
0,3,1,0,1,6.0,15,5.247024
0,12,1,1,0,1.0,10,6.907755
0,12,1,0,1,6.0,6,6.335054
0,9,1,0,1,1.0,9,6.436151
0,12,1,1,1,1.0,6,6.570883
0,12,0,0,1,1.0,6,6.287858
0,13,1,0,1,1.0,7,5.872118
0,12,1,0,1,6.0,6,5.480639
0,12,0,0,1,1.0,6,6.035481
1,13,0,0,1,1.0,8,6.933423
1,17,0,0,1,6.0,9,5.686975
1,12,1,1,1,1.0,8,6.309918
1,12,1,1,1,1.0,9,6.287858
1,5,0,0,1,1.0,19,5.857933
1,12,0,0,1,1.0,9,6.566672
1,12,1,0,1,1.0,11,5.433722
1,12,1,0,1,1.0,9,5.393628
1,12,1,0,1,1.0,11,5.736572
1,12,1,1,0,1.0,6,5.768321
1,12,1,0,1,1.0,9,5.713733
1,13,0,0,1,1.0,7,6.109248
1,12,1,1,1,1.0,11,6.624065
1,12,0,0,1,1.0,8,6.082219
1,11,1,0,1,1.0,11,5.783825
1,16,0,0,1,1.0,10,6.74052
1,14,0,0,1,1.0,6,5.746203
1,13,0,1,1,1.0,15,6.1717
1,12,0,1,1,6.0,13,6.061457
1,14,0,1,1,1.0,9,6.194406
1,12,0,1,1,6.0,6,5.888878
1,14,0,1,1,1.0,13,5.991465
1,12,1,1,1,1.0,6,6.047372
1,12,1,0,1,6.0,9,5.739793
1,11,1,0,1,6.0,10,5.602119
1,18,1,1,1,6.0,2,5.953243
1,16,1,1,1,1.0,2,6.270988
1,11,0,0,1,1.0,14,6.55108
1,10,0,0,1,1.0,16,5.9428
1,12,0,0,1,1.0,10,6.142037
1,10,0,0,1,1.0,18,5.991465
1,10,0,0,1,6.0,17,6.120297
0,12,1,0,1,1.0,6,5.560682
0,13,1,1,0,1.0,9,6.558198
0,13,0,0,1,1.0,11,6.033086
0,11,1,0,1,6.0,10,5.521461
0,12,1,0,1,1.0,6,6.131227
0,8,1,0,1,1.0,12,5.783825
0,9,1,0,1,2.0,10,5.616771
0,12,1,0,1,1.0,8,5.783825
0,15,1,1,0,1.0,4,5.703783
0,8,1,0,1,6.0,17,5.521461
0,12,0,0,1,1.0,10,5.662961
0,13,1,1,1,1.0,9,6.309918
0,12,0,0,1,1.0,15,6.061457
0,8,1,1,1,1.0,16,5.926926
0,9,0,0,1,1.0,15,6.357842
0,13,0,0,1,6.0,6,6.274762
0,12,0,1,1,6.0,6,5.521461
0,12,0,0,1,1.0,9,6.086775
0,12,0,0,1,1.0,8,6.124683
0,12,0,0,1,1.0,9,6.082219
0,12,1,0,1,4.0,9,6.309918
0,16,0,1,1,1.0,3,6.476973
0,11,0,0,1,1.0,9,6.047372
0,13,0,1,1,1.0,8,6.040255
0,14,0,1,1,6.0,5,5.298317
0,8,0,0,1,1.0,12,5.991465
0,9,0,1,1,1.0,9,5.703783
0,12,0,1,1,1.0,12,6.570883
0,12,0,0,1,1.0,7,5.986452
0,9,0,0,1,1.0,14,5.986452
0,16,0,1,1,1.0,6,6.598509
0,12,0,0,1,1.0,7,6.533789
0,6,0,0,1,6.0,16,5.356586
0,12,0,0,1,1.0,13,6.120297
0,15,0,1,1,6.0,3,5.857933
0,16,0,0,1,6.0,6,6.357842
0,16,0,0,0,1.0,9,6.549651
0,16,0,0,1,6.0,5,5.926926
0,13,0,0,1,1.0,5,5.926926
0,12,0,0,1,1.0,15,5.897154
0,12,1,1,1,5.0,11,5.393628
0,16,1,1,1,1.0,9,6.431331
0,11,1,0,1,5.0,14,5.926926
0,16,1,0,1,6.0,4,5.831882
0,16,1,0,1,1.0,2,5.940171
0,11,0,1,1,1.0,15,5.560682
0,8,1,1,1,1.0,16,6.192362
0,11,1,1,1,1.0,9,6.070738
0,11,1,1,1,1.0,10,5.899898
0,14,1,1,1,1.0,13,5.549076
0,14,0,1,1,1.0,6,6.240276
0,15,0,1,1,1.0,10,5.662961
0,18,0,1,1,1.0,6,6.763885
0,12,0,1,1,5.0,7,6.070738
0,1,0,1,1,1.0,22,6.214608
0,16,0,1,1,1.0,2,6.306275
0,12,0,1,1,1.0,11,5.991465
0,9,0,1,1,1.0,15,6.070738
0,13,0,0,1,1.0,5,5.926926
0,12,0,1,1,1.0,14,6.304449
0,12,0,0,1,6.0,6,5.926926
0,14,0,0,1,1.0,5,6.214608
0,16,0,0,1,1.0,2,5.872118
0,12,0,1,0,1.0,11,6.39693
0,12,0,1,1,1.0,16,6.476973
0,12,0,1,1,1.0,14,6.742881
0,12,0,1,1,1.0,9,5.783825
1,12,1,0,1,5.0,15,5.666427
1,14,1,0,1,1.0,4,6.124683
1,14,1,1,1,1.0,9,6.566672
1,13,0,0,1,1.0,15,6.023448
1,16,1,1,1,6.0,3,6.475433
1,13,0,1,1,1.0,7,6.45047
1,16,0,0,1,1.0,6,6.580639
